code,Region_Name,Year,EC_XPD__CAP_CR,HOU_ELC_ACSN_ZS,HOU_MLT_MAIN_ZS,ROD_DIST_BDMG_BM_KM,ROD_DIST_FAIR_BM_KM,ROD_DIST_GOOD_BM_KM,ROD_DIST_LDMG_BM_KM,SE_SRSEC_NENR_ZS,SL_EMP_AGR_FRST_FSH,SL_TLF,SP_URB_TOTL_ZS,LND_TOTL_K2,EC_XPD_TOTL_CR,SP_POP_TOTL,REV_TOTL_CR,DAK_INFR_CR,DAK_INFR_ROD_CR,ROD_VILG_ASPH_ZS,ROD_VILG_DIRT_ZS,ROD_VILG_GRAVL_ZS,ROD_VILG_OTHR_ZS
8105,"Kepulauan Aru, Kab.",2013,56088312670,42.14522934,,,,,,58.260868,23314,36386,,,,88739,502693309794,,,,,,
8105,"Kepulauan Aru, Kab.",2014,,,,,,,,62.58,,,,,,,,,,,,,
8106,"Seram Bagian Barat, Kab.",2000,,,,,,,,,,,6.7,,,,,,,,,,
8106,"Seram Bagian Barat, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8106,"Seram Bagian Barat, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8106,"Seram Bagian Barat, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8106,"Seram Bagian Barat, Kab.",2004,,,,,,,,,,,,,,145729,,,,,,,
8106,"Seram Bagian Barat, Kab.",2005,15148117756,,0.36,,,,,44.88,,,9.3688902792,2954.18,91895840255,145802,100690074256,1,1,31.82,27.27,34.09,1.14
8106,"Seram Bagian Barat, Kab.",2006,104613983932,60,,,,,,59.39,,,,2954.18,241999467658,142531,297013020681,10.28,7.09,,,,
8106,"Seram Bagian Barat, Kab.",2007,109482765806,74.29,,,,,,60.3,39999,65981,,2954.18,306275792009,142851,384790429813,26.061,17.153,,,,
8106,"Seram Bagian Barat, Kab.",2008,154966686495,81.49,0.3,50,48,43,65,61.52,49661,67556,,5033.38,426210688474,143137,415624472832,28.23,18.782,39.33,30.34,29.21,
8106,"Seram Bagian Barat, Kab.",2009,140516970687,72.65,,,,,,62.42,40222,70235,,5033.38,447173543380,143595,408505538966,11.216,7.004,,,,
8106,"Seram Bagian Barat, Kab.",2010,110671269325,79.17021,,,,,,68.29,42744,75517,4.47,,409922362687,164656,393164040605,,,,,,
8106,"Seram Bagian Barat, Kab.",2011,147145085025,81.76862,0.2263809,,,,,52.08,36701,76577,4.47192,,478380066867,166389,481782500815,,,49.45055,28.57143,21.97802,
8106,"Seram Bagian Barat, Kab.",2012,119017000000,85.59,,,,,,62.87,36076,69532,,,490252000000,167279,505058000000,,,,,,
8106,"Seram Bagian Barat, Kab.",2013,,83.349952698,,,,,,72.900803,37868,69638,,,,168134,,,,,,,
8106,"Seram Bagian Barat, Kab.",2014,,,,,,,,73.94,,,,,,,,,,,,,
8107,"Seram Bagian Timur, Kab.",2000,,,,,,,,,,,3.75,,,,,,,,,,
8107,"Seram Bagian Timur, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8107,"Seram Bagian Timur, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8107,"Seram Bagian Timur, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8107,"Seram Bagian Timur, Kab.",2004,,,,,,,,,,,,,,77558,,,,,,,
8107,"Seram Bagian Timur, Kab.",2005,20419931000,,2.03,,,,,37.61,,,3.3981821895,4346.35,71925032019,78003,93658885444,2,1,3.51,59.65,,5.26
8107,"Seram Bagian Timur, Kab.",2006,116971092027,41.33,,,,,,46.78,,,,4346.35,195474238388,79660,241095670561,11.16,8.87,,,,
8107,"Seram Bagian Timur, Kab.",2007,,44.52,,,,,,55.95,17005,28897,,4346.35,,80122,337998797921,11.487,7.307,,,,
8107,"Seram Bagian Timur, Kab.",2008,120668192549,43.76,1.64,,68,29,124,57.38,29751,32687,,6429.88,561616532173,82693,352968171600,13.523,8.881,1.61,77.42,12.9,
8107,"Seram Bagian Timur, Kab.",2009,,50.47,,,,,,51.19,17640,37035,,6429.88,,83693,385936998325,12.422,7.974,,,,
8107,"Seram Bagian Timur, Kab.",2010,109585043266,62.45945,,,,,,52.93,22579,40126,4.03,,365851416148,99065,392305472172,,,,,,
8107,"Seram Bagian Timur, Kab.",2011,151429327432,55.93077,0.483551,,,,,47.33,20909,46266,4.034664,,415135537222,101436,432104390120,,,16.42857,53.57143,30,
8107,"Seram Bagian Timur, Kab.",2012,138932000000,61.06,,,,,,52.26,17375,39719,,,452454000000,103196,470292000000,,,,,,
8107,"Seram Bagian Timur, Kab.",2013,165534954930,64.892944336,,,,,,60.085754,19714,39442,,,,104902,531232405535,,,,,,
8107,"Seram Bagian Timur, Kab.",2014,,,,,,,,63.16,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2000,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2004,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2005,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2006,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2007,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2008,,,,,,,,,,,,,,,,,,,,,
8108,"Maluku Barat Daya, Kab.",2009,,,,,,,,,,,,4581.06,,67813,181341192916,,,,,,
8108,"Maluku Barat Daya, Kab.",2010,64161255898,45.86412,,,,,,53.14,24874,32908,13.61,,314212484843,70714,351705956031,,,,,,
8108,"Maluku Barat Daya, Kab.",2011,112593524017,48.42811,,,,,,43.1,27552,32182,13.60858,,391867676174,71060,413946540221,,,29.29293,49.49495,20.20202,1.010101
8108,"Maluku Barat Daya, Kab.",2012,,44.7,,,,,,40.19,28496,35951,,,,71531,,,,,,,
8108,"Maluku Barat Daya, Kab.",2013,,44.62077713,,,,,,46.673935,29289,34329,,,,71707,,,,,,,
8108,"Maluku Barat Daya, Kab.",2014,,,,,,,,57.89,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2000,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2004,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2005,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2006,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2007,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2008,,,,,,,,,,,,,,,,,,,,,
8109,"Buru Selatan, Kab.",2009,,,,,,,,,,,,3780.56,,48719,142840761165,,,,,,
8109,"Buru Selatan, Kab.",2010,166111232357,58.40993,,,,,,71.67,14638,21859,1.63,,326229303006,53671,328800276751,,,,,,
8109,"Buru Selatan, Kab.",2011,97999328720,55.47005,,,,,,46.59,18720,23502,1.626559,,308879424807,55087,327907423570,,,12.2449,46.93877,24.4898,16.32653
8109,"Buru Selatan, Kab.",2012,96281451951,70.22,,,,,,66.93,17468,21700,,,312279000000,56075,337503000000,,,,,,
8109,"Buru Selatan, Kab.",2013,133664484622,68.001815796,,,,,,49.081116,16269,21332,,,,57188,397752695513,,,,,,
8109,"Buru Selatan, Kab.",2014,,,,,,,,67.02,,,,,,,,,,,,,
8171,"Ambon, Kota",2000,,,9.81,,,,,,,,81.63,359,,206210,41682382000,,,96,4,,
8171,"Ambon, Kota",2001,10206749650,97.86,,,,,,73.27,,,,377,144042694910,214250,148461876190,,,,,,
8171,"Ambon, Kota",2002,9193962383,100,,,,,,,,,,377,154606228200,226300,171889302440,,,,,,
8171,"Ambon, Kota",2003,54122295741,97.49,22.64,,,,,69.9,,,,377,234378437047,231350,227706753060,5.8,5.8,94,2,4,
8171,"Ambon, Kota",2004,53834917873,97.9,,,,,,69.91,,,,359.45,253007825430,228475,245373060283,2.9,2.9,,,,
8171,"Ambon, Kota",2005,27314334935,,34.23,,,,,57.26,,,87.340207596,359.45,240950190202,232379,243771747614,2.72,2.72,100,,,
8171,"Ambon, Kota",2006,71990608093,96.24,,,,,,69.33,,,,359.45,350092409443,246429,368429473511,6.91,4.77,,,,
8171,"Ambon, Kota",2007,,98.25,,,,,,67.92,7030,96846,,359.45,,256222,368866110170,10.811,8.425,,,,
8171,"Ambon, Kota",2008,145259090104,97.51,27.61,,,276,7,71.77,14269,104067,,298.61,540571715867,265003,498826304936,12.651,10.125,98,2,,
8171,"Ambon, Kota",2009,,98.96,,,,,,58.4,6815,105513,,298.61,,274495,525856290185,12.14,9.443,,,,
8171,"Ambon, Kota",2010,69215269438,98.77813,,,,,,56.8,11742,145072,92.37,,514190885874,331254,563824176087,,,,,,
8171,"Ambon, Kota",2011,97459833541,97.78819,18.30596,,,,,51.84,5541,148799,92.37122,,659484851082,348608,696672982768,,,98,2,,
8171,"Ambon, Kota",2012,111311000000,98.2,,,,,,40.77,5134,143688,,,756208000000,363771,746465000000,,,,,,
8171,"Ambon, Kota",2013,105037351996,99.435333252,,,,,,51.447979,7756,160646,,,,379615,848612715139,,,,,,
8171,"Ambon, Kota",2014,,,,,,,,57.34,,,,,,,,,,,,,
8172,"Tual, Kota",2000,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2001,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2002,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2003,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2004,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2005,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2006,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2007,,,,,,,,,,,,,,,,,,,,,
8172,"Tual, Kota",2008,,,23.41,,,,,,,,,,,,,,,48.28,44.83,,
8172,"Tual, Kota",2009,43034990162,62.07,,,,,,65.08,9651,20000,,254.39,146095099131,45338,135736804934,13.16,8.32,,,,
8172,"Tual, Kota",2010,102006358853,77.14207,,,,,,61.86,9492,21814,47.9,,259273836453,58082,310592177960,,,,,,
8172,"Tual, Kota",2011,109784612949,83.92705,1.986159,,,,,61.51,11307,25468,47.90051,,300079729387,60289,313429681130,,,67.85714,32.14286,,
8172,"Tual, Kota",2012,85260947584,86.83,,,,,,69.45,10422,24474,,,295016000000,62103,287449000000,,,,,,
8172,"Tual, Kota",2013,92759310695,88.182044983,,,,,,55.072136,11496,24775,,,,64032,342876710799,,,,,,
8172,"Tual, Kota",2014,,,,,,,,66.58,,,,,,,,,,,,,
8201,"Halmahera Barat, Kab.",2000,,,4.86,116,347,131,1310,,,,5.14,21779,,669362,130336814000,,,38.29,18.03,3.35,1.3
8201,"Halmahera Barat, Kab.",2001,36640171825,70.83,,,,,,16.67,,,,21664.63,220826993660,468985,242336255990,,,,,,
8201,"Halmahera Barat, Kab.",2002,46949038234,,,2309,56,17,111,,,,,22584.02,302513700500,491528,292718478210,,,,,,
8201,"Halmahera Barat, Kab.",2003,49766977494,48.77,1.96,,,,,30.43,,,,24842.42,312233034377,512753,370851646744,4,4,37.06,12.59,3.37,
8201,"Halmahera Barat, Kab.",2004,36943390121,38.25,,,,,,31.97,,,,24842.42,138698625153,96056,139932257697,4.93,3.53,,,,
8201,"Halmahera Barat, Kab.",2005,25170296200,,0.44,,,,,58.73,,,5.0513436749,2897.58,132814398048,97114,138004667281,5.77,3.47,66.44,26.71,1.37,1.37
8201,"Halmahera Barat, Kab.",2006,78357983411,70.02,,,,,,46.8,,,,2612.24,234257946823,96205,257225385149,12.32,9.27,,,,
8201,"Halmahera Barat, Kab.",2007,,67.72,,,,,,58.24,29689,42604,,2612.24,,96724,312402787076,17.984,10.632,,,,
8201,"Halmahera Barat, Kab.",2008,116257107504,70.67,0.83,208,38,8,123,54.01,44993,42964,,1704.2,,97424,357826599424,20.964,13.01,66.43,21.43,3.57,0.71
8201,"Halmahera Barat, Kab.",2009,96738354617,76.48,,,,,,59.38,30128,47056,,1704.2,342042983602,97971,355408419194,20.664,12.698,,,,
8201,"Halmahera Barat, Kab.",2010,27441646914,90.61272,,,,,,53.8,27739,45749,7.25,,308876593329,100424,332356308824,,,,,,
8201,"Halmahera Barat, Kab.",2011,50891078279,87.12437,0.6650072,,,,,45.8,32001,46935,7.250322,,362975712376,102884,401492457993,,,79.38931,13.74046,6.870229,
8201,"Halmahera Barat, Kab.",2012,56065331346,88.6,,,,,,57.2,35803,52122,,,399443000000,104807,436414000000,,,,,,
8201,"Halmahera Barat, Kab.",2013,114799561455,90.770568848,,,,,,51.868801,37754,50600,,,,106791,505214508670,,,,,,
8201,"Halmahera Barat, Kab.",2014,,,,,,,,59.03,,,,,,,,,,,,,
8202,"Halmahera Tengah, Kab.",2000,,,1.63,108,144,78,461,,,,14.66,9116,,145230,43283179000,,,46.61,11.02,8.47,
8202,"Halmahera Tengah, Kab.",2001,31552863657,94.33,,,,,,58.4,,,,9116,129639017320,145940,138397198220,,,,,,
8202,"Halmahera Tengah, Kab.",2002,43900318982,,,187,100,110,115,,,,,9116,193129460400,149658,216521246230,,,,,,
8202,"Halmahera Tengah, Kab.",2003,71713070651,76.26,3.41,,,,,32.76,,,,10027.6,247441769304,156123,232050114065,8,4,49.15,7.63,9.32,
8202,"Halmahera Tengah, Kab.",2004,10281574945,67.29,,,,,,51.21,,,,10027.6,110199921894,31884,104955655195,4.46,2.46,,,,
8202,"Halmahera Tengah, Kab.",2005,31502223017,,,,,,,55.8,,,10.632658788,2276.65,119621621641,31914,122973429096,5.39,2.67,25,15.63,15.63,3.13
8202,"Halmahera Tengah, Kab.",2006,87636444923,68.3,,,,,,43.64,,,,2276.83,205444409660,33289,247570940823,10.4,7.24,,,,
8202,"Halmahera Tengah, Kab.",2007,142365510776,72.01,,,,,,47.45,7637,12806,,2276.83,298385141666,33410,326282517726,12.466,9.692,,,,
8202,"Halmahera Tengah, Kab.",2008,195979028015,84.83,,56,13,,192,42.35,5583,14891,,2653.76,,34410,338403718776,14.82,11.863,41.18,29.41,20.59,
8202,"Halmahera Tengah, Kab.",2009,,80.86,,,,,,70.56,7231,13861,,2653.76,,34821,353386081574,19.069,12.126,,,,
8202,"Halmahera Tengah, Kab.",2010,123881410351,86.83907,,,,,,67.73,9996,18562,5.01,,329558702438,42815,327428172712,,,,,,
8202,"Halmahera Tengah, Kab.",2011,156509671160,93.09599,,,,,,55.76,12849,19247,5.014656,,401440950334,44301,405816349778,,,57.69231,34.61538,7.692307,
8202,"Halmahera Tengah, Kab.",2012,135650000000,85.44,,,,,,55.38,11384,21363,,,412538000000,45712,416342000000,,,,,,
8202,"Halmahera Tengah, Kab.",2013,197076325536,78.190979004,,,,,,67.988029,7620,17594,,,,47079,537569997081,,,,,,
8202,"Halmahera Tengah, Kab.",2014,,,,,,,,68.44,,,,,,,,,,,,,
8203,"Kepulauan Sula, Kab.",2000,,,,,,,,,,,19.05,,,,,,,,,,
8203,"Kepulauan Sula, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8203,"Kepulauan Sula, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8203,"Kepulauan Sula, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8203,"Kepulauan Sula, Kab.",2004,,,,,,,,,,,,,,118569,,,,,,,
8203,"Kepulauan Sula, Kab.",2005,,,5,,,,,27.79,,,21.099676282,4977.5,,119875,,4.15,3.47,24.1,25.3,3.61,
8203,"Kepulauan Sula, Kab.",2006,152848605921,48.52,,,,,,39.58,,,,9632.92,280827601394,128781,291997466378,16.7,10.48,,,,
8203,"Kepulauan Sula, Kab.",2007,,56.17,,,,,,44.16,33175,53482,,9632.92,,129090,340111562572,11.63,9.092,,,,
8203,"Kepulauan Sula, Kab.",2008,229084847142,58.04,4.86,26,46,9,414,44.59,25889,54766,,4774.25,,129871,412617872608,13.594,10.93,18.9,57.48,5.51,3.15
8203,"Kepulauan Sula, Kab.",2009,389917751613,61.66,,,,,,51.38,30449,53442,,4774.25,586915754057,130290,410560325011,17.058,11.474,,,,
8203,"Kepulauan Sula, Kab.",2010,177613159547,58.89663,,,,,,57.81,26706,50180,11.85,,409989085324,132524,372552967532,,,,,,
8203,"Kepulauan Sula, Kab.",2011,163522375604,56.32349,1.724639,,,,,55.84,33407,58258,11.85397,,437740957103,135615,469130084221,,,29.62963,61.11111,8.333333,0.9259259
8203,"Kepulauan Sula, Kab.",2012,161703000000,65.06,,,,,,55.31,28993,53364,,,491428000000,138254,475381000000,,,,,,
8203,"Kepulauan Sula, Kab.",2013,195887533937,66.682434082,,,,,,71.866737,33078,52668,,,,140916,558083362468,,,,,,
8203,"Kepulauan Sula, Kab.",2014,,,,,,,,73.76,,,,,,,,,,,,,
8204,"Halmahera Selatan, Kab.",2000,,,,,,,,,,,8.39,,,,,,,,,,
8204,"Halmahera Selatan, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8204,"Halmahera Selatan, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8204,"Halmahera Selatan, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8204,"Halmahera Selatan, Kab.",2004,22359738850,,,,,,,,,,,,94713150781,168497,98000707385,,,,,,
8204,"Halmahera Selatan, Kab.",2005,,,0.56,,,,,46.94,,,5.0411329181,9888.19,,170353,,4.1,3.47,17.37,22.11,1.58,1.05
8204,"Halmahera Selatan, Kab.",2006,89932760076,44.85,,,,,,36.21,,,,8779.32,298906245840,180383,321980280057,9.63,6.17,,,,
8204,"Halmahera Selatan, Kab.",2007,,61.05,,,,,,36.86,58695,76499,,8779.32,,184860,469053640368,11.546,8.43,,,,
8204,"Halmahera Selatan, Kab.",2008,171688731726,59.73,0.48,429,37,4,82,37.84,52109,83470,,8148.9,612771670993,188156,487444505728,14.025,10.397,17.25,23.14,1.96,
8204,"Halmahera Selatan, Kab.",2009,115744338867,53.79,,,,,,37.22,58033,77522,,8148.9,453378620778,192312,446832886501,14.14,9.377,,,,
8204,"Halmahera Selatan, Kab.",2010,55252712420,61.3807,,,,,,48.77,64765,84869,6.22,,378735881219,198911,450191556867,,,,,,
8204,"Halmahera Selatan, Kab.",2011,123993225975,66.58132,0.3255395,,,,,48.28,57999,86832,6.221539,,556005139224,203822,589260384408,,,26,61.33333,12,0.6666667
8204,"Halmahera Selatan, Kab.",2012,157706000000,62.72,,,,,,55.19,61642,90232,,,671589193013,207728,649439000000,,,,,,
8204,"Halmahera Selatan, Kab.",2013,131609938830,75.010826111,,,,,,49.481003,61663,95427,,,,211682,668151725430,,,,,,
8204,"Halmahera Selatan, Kab.",2014,,,,,,,,57.01,,,,,,,,,,,,,
8205,"Halmahera Utara, Kab.",2000,,,,,,,,,,,12.97,,,,,,,,,,
8205,"Halmahera Utara, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8205,"Halmahera Utara, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8205,"Halmahera Utara, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8205,"Halmahera Utara, Kab.",2004,,,,,,,,,,,,,,172140,,,,,,,
8205,"Halmahera Utara, Kab.",2005,19000252814,,5.31,,,,,49.16,,,8.4446714413,10493.72,125728110790,174035,141346326589,4.35,2.01,34.81,24.86,23.2,1.1
8205,"Halmahera Utara, Kab.",2006,93672271860,49.41,,,,,,47.62,,,,5447.3,267654104167,183277,280382744088,10.2,6.62,,,,
8205,"Halmahera Utara, Kab.",2007,129672298723,71.53,,,,,,45.9,52319,81116,,5447.3,348572644031,187375,387317429573,12.37,9.519,,,,
8205,"Halmahera Utara, Kab.",2008,163218241837,71.48,2.04,170,137,5,91,48.33,47413,80493,,6372.9,,190835,415753463040,15.313,11.738,40.23,26.82,21.46,
8205,"Halmahera Utara, Kab.",2009,116484809614,61.43,,,,,,41.14,56533,83508,,6372.9,396094027661,194778,414532205253,17.763,11.869,,,,
8205,"Halmahera Utara, Kab.",2010,112459798742,78.61871,,,,,,44.51,39435,63382,22.22,,392082400211,161847,367161118809,,,,,,
8205,"Halmahera Utara, Kab.",2011,156847351258,77.64706,0.4961055,,,,,54.94,41098,72568,22.22569,,502887227889,166077,534910814154,,,54.78724,18.08511,25,2.12766
8205,"Halmahera Utara, Kab.",2012,149924000000,88.71,,,,,,60.81,45957,76102,,,550526000000,169599,582665000000,,,,,,
8205,"Halmahera Utara, Kab.",2013,143509351979,88.738021851,,,,,,58.178017,40401,70803,,,,173117,612139157657,,,,,,
8205,"Halmahera Utara, Kab.",2014,,,,,,,,62.61,,,,,,,,,,,,,
8206,"Halmahera Timur, Kab.",2000,,,,,,,,,,,,,,,,,,,,,
8206,"Halmahera Timur, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8206,"Halmahera Timur, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8206,"Halmahera Timur, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8206,"Halmahera Timur, Kab.",2004,18998314007,,,,,,,,,,,,63445352190,53781,81679023335,,,,,,
8206,"Halmahera Timur, Kab.",2005,46014384560,,,,,,,20.29,,,,6506.2,107290686680,53831,120214506014,3.21,2.46,33.33,26.67,26.67,
8206,"Halmahera Timur, Kab.",2006,135460733398,61.56,,,,,,33.33,,,,6506.2,256387761898,61774,269164516621,13.52,9.32,,,,
8206,"Halmahera Timur, Kab.",2007,159337707838,75.94,,,,,,41.9,16471,25565,,6506.2,312431545089,64922,389109092344,10.894,7.095,,,,
8206,"Halmahera Timur, Kab.",2008,195250723363,87.35,,335,40,3,171,48.85,22900,26730,,6571.37,587355933093,66965,433936920672,13.728,9.377,36.99,9.59,38.36,
8206,"Halmahera Timur, Kab.",2009,277846287948,77.95,,,,,,44.34,18726,28250,,6571.37,526763726674,69912,410318915682,14.729,9.837,,,,
8206,"Halmahera Timur, Kab.",2010,154232012845,91.467,,,,,,49.64,22162,31743,11.49,,440179559881,73109,419929920403,,,,,,
8206,"Halmahera Timur, Kab.",2011,182042116154,94.45943,0.0110785,,,,,45.89,19161,34347,11.49081,,480836459877,75834,504459114797,,,47.14286,22.85714,30,
8206,"Halmahera Timur, Kab.",2012,172864000000,89.76,,,,,,41.03,21014,35554,,,520067170877,78112,510183000000,,,,,,
8206,"Halmahera Timur, Kab.",2013,235824739197,91.27053833,,,,,,57.680527,19765,35978,,,,80526,609295466551,,,,,,
8206,"Halmahera Timur, Kab.",2014,,,,,,,,62.42,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2000,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2004,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2005,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2006,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2007,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2008,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2009,,,,,,,,,,,,,,,,,,,,,
8207,"Pulau Morotai, Kab.",2010,44444399969,65.06314,,,,,,34.45,13858,21354,13.14,,147864303941,52697,166795221274,,,,,,
8207,"Pulau Morotai, Kab.",2011,111440456278,80.86836,0.0075013,,,,,38.62,16984,23201,13.14084,,302542888095,54401,311742499120,,,34.04255,12.76596,53.19149,
8207,"Pulau Morotai, Kab.",2012,121725000000,86.37,,,,,,55.21,16454,23353,,,346888000000,55998,347282000000,,,,,,
8207,"Pulau Morotai, Kab.",2013,168870859728,78.751548767,,,,,,47.372063,16371,24084,,,,57565,435733048245,,,,,,
8207,"Pulau Morotai, Kab.",2014,,,,,,,,54.76,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2000,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2001,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2002,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2003,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2004,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2005,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2006,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2007,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2008,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2009,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2010,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2011,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2012,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2013,,,,,,,,,,,,,,,,,,,,,
8208,"Pulau Taliabu, Kab.",2014,,,,,,,,,,,,,,,,,,,,,
8271,"Ternate, Kota",2000,,,,,,,,,,,86.35,,,,3156987000,,,,,,
8271,"Ternate, Kota",2001,25213159293,92.17,,,,,,60.02,,,,114.37,96660981152,166314,115624689280,,,,,,
8271,"Ternate, Kota",2002,41857304723,91.65,,,,,,,,,,114.37,157416290690,148312,160196623840,,,,,,
8271,"Ternate, Kota",2003,49795210713,98.51,13.61,,,,,68.33,,,,114.37,180051455236,154717,176996567110,5.5,5.5,84.75,5.08,5.08,
8271,"Ternate, Kota",2004,44164093697,98.49,,,,,,77,,,,114.37,183413454277,152899,184820022208,4.74,4.74,,,,
8271,"Ternate, Kota",2005,44199644372,,22.83,,,,,68.38,,,84.906370626,1122.98,200384115853,159462,207622702234,6.9,6.9,84.13,6.35,9.52,
8271,"Ternate, Kota",2006,86699523878,92.54,,,,,,68.7,,,,250.85,277847438407,164385,293659159434,5.52,4.28,,,,
8271,"Ternate, Kota",2007,141609785762,95.47,,,,,,70.11,8654,71085,,250.85,365184551562,166506,377139299329,11.38,8.934,,,,
8271,"Ternate, Kota",2008,155625551102,99.41,19.72,61,155,58,12,72.31,10876,82434,,111.39,550922368911,170016,402966220064,13.782,11.129,86.49,9.46,2.7,
8271,"Ternate, Kota",2009,284084569037,99.46,,,,,,68.6,11642,86305,,111.39,606350256286,172604,459314319212,15.73,12.584,,,,
8271,"Ternate, Kota",2010,100569236838,98.64149,,,,,,55.42,10698,83953,85.31,,454843014632,185705,458814473921,,,,,,
8271,"Ternate, Kota",2011,94165997035,100,6.830637,,,,,50.92,9317,81132,85.30572,,531975583643,192392,527070808662,,,88.31169,5.194805,6.493506,
8271,"Ternate, Kota",2012,110420000000,100,,,,,,58.25,8166,80519,,,583598000000,197566,574486000000,,,,,,
8271,"Ternate, Kota",2013,127082093635,99.771347046,,,,,,65.109528,7680,81109,,,,202728,646699626570,,,,,,
8271,"Ternate, Kota",2014,,,,,,,,65.39,,,,,,,,,,,,,
8272,"Kepulauan Tidore, Kota",2000,,,,,,,,,,,35.91,,,,,,,,,,
8272,"Kepulauan Tidore, Kota",2001,,,,,,,,,,,,,,,,,,,,,
